row_id,title,pipeline,action,classification,confidence,reason,old_relative_path,new_relative_path,size_bytes,sha256_before,sha256_after,checksum_match
paper-2002-08,Evaluation of Impacts of Adaptive Cruise Control on Mixed Traffic Flow,UPLOADED,moved,documentation,medium,documentation suffix,CODE_BUILD_NOTES.md,documentation/CODE_BUILD_NOTES.md,943,01750a7763570bb9963b2bd887730bf9e8d411d4ec062c879d85a0a9edc8c7ff,01750a7763570bb9963b2bd887730bf9e8d411d4ec062c879d85a0a9edc8c7ff,yes
paper-2002-08,Evaluation of Impacts of Adaptive Cruise Control on Mixed Traffic Flow,UPLOADED,moved,data,high,data suffix,FILE_MANIFEST.csv,data/FILE_MANIFEST.csv,3179,44ddf69b08752f2ff5527df203a05fe8093eebae292e60cb23f2360c846255e0,44ddf69b08752f2ff5527df203a05fe8093eebae292e60cb23f2360c846255e0,yes
